,cap_hit,Player,team_name,Season
5894,700000,Andrei Pedan,vancouver-canucks,2016-2017
5895,700000,Jack Skille,vancouver-canucks,2016-2017
5896,680000,Joseph Labate,vancouver-canucks,2016-2017
5897,632500,Michael Zalewski,vancouver-canucks,2016-2017
5898,600000,Alex Grenier,vancouver-canucks,2016-2017
5899,600000,Michael Chaput,vancouver-canucks,2016-2017
5900,600000,Jayson Megna,vancouver-canucks,2016-2017
5901,600000,Drew Shore,vancouver-canucks,2016-2017
5902,585000,Evan Mceneny,vancouver-canucks,2016-2017
5903,575000,Richard Bachman,vancouver-canucks,2016-2017
5904,575000,Borna Rendulic,vancouver-canucks,2016-2017
5905,7000000,Henrik Sedin,vancouver-canucks,2017-2018
5906,7000000,Dan Sedin,vancouver-canucks,2017-2018
5907,6000000,Loui Eriksson,vancouver-canucks,2017-2018
5908,5500000,Bo Horvat,vancouver-canucks,2017-2018
5909,5000000,Alex Edler,vancouver-canucks,2017-2018
5910,4450000,Chris Tanev,vancouver-canucks,2017-2018
5911,4375000,Brandon Sutter,vancouver-canucks,2017-2018
5912,3666666,Jacob Markstrom,vancouver-canucks,2017-2018
5913,3500000,Erik Gudbranson,vancouver-canucks,2017-2018
5914,3150000,Sam Gagner,vancouver-canucks,2017-2018
5915,3000000,Michael Del Zotto,vancouver-canucks,2017-2018
5916,2800000,Ben Hutton,vancouver-canucks,2017-2018
5917,2650000,Derek Dorsett,vancouver-canucks,2017-2018
5918,2500000,Anders Nilsson,vancouver-canucks,2017-2018
5919,1850000,Sven Baertschi,vancouver-canucks,2017-2018
5920,925000,Brock Boeser,vancouver-canucks,2017-2018
5921,925000,Thatcher Demko,vancouver-canucks,2017-2018
5922,925000,Tyler Motte,vancouver-canucks,2017-2018
5923,925000,Troy Stecher,vancouver-canucks,2017-2018
5924,900000,Markus Granlund,vancouver-canucks,2017-2018
5925,894167,Jake Virtanen,vancouver-canucks,2017-2018
5926,863333,Nikolay Goldobin,vancouver-canucks,2017-2018
5927,851612,Jussi Jokinen,vancouver-canucks,2017-2018
5928,800000,Derrick Pouliot,vancouver-canucks,2017-2018
5929,750000,Alex Biega,vancouver-canucks,2017-2018
5930,750000,Brendan Gaunce,vancouver-canucks,2017-2018
5931,687500,Reid Boucher,vancouver-canucks,2017-2018
5932,687500,Michael Chaput,vancouver-canucks,2017-2018
5933,675000,Ashton Sautner,vancouver-canucks,2017-2018
5934,675000,Jayson Megna,vancouver-canucks,2017-2018
5935,650000,Darren Archibald,vancouver-canucks,2017-2018
5936,650000,Richard Bachman,vancouver-canucks,2017-2018
5937,650000,Brendan Leipsic,vancouver-canucks,2017-2018
5938,650000,Patrick Wiercioch,vancouver-canucks,2017-2018
5939,640000,Nic Dowd,vancouver-canucks,2017-2018
5940,9538462,Alex Ovechkin,washington-capitals,2011-2012
5941,6700000,Alex Semin,washington-capitals,2011-2012
5942,6700000,Nicklas Backstrom,washington-capitals,2011-2012
5943,5250000,Mike Green,washington-capitals,2011-2012
5944,4500000,Brooks Laich,washington-capitals,2011-2012
5945,3937500,Dennis Wideman,washington-capitals,2011-2012
5946,3500000,Roman Hamrlik,washington-capitals,2011-2012
5947,3000000,Joel Ward,washington-capitals,2011-2012
5948,2875000,Tom Poti,washington-capitals,2011-2012
5949,2750000,Jeff Schultz,washington-capitals,2011-2012
5950,2350000,Troy Brouwer,washington-capitals,2011-2012
5951,2000000,Mike Knuble,washington-capitals,2011-2012
5952,1875000,Jason Chimera,washington-capitals,2011-2012
5953,1500000,John Erskine,washington-capitals,2011-2012
5954,1500000,Tomas Vokoun,washington-capitals,2011-2012
5955,1285000,Karl Alzner,washington-capitals,2011-2012
5956,1150000,Michal Neuvirth,washington-capitals,2011-2012
5957,900000,Marcus Johansson,washington-capitals,2011-2012
5958,875000,Karl Alzner,washington-capitals,2011-2012
5959,845833,John Carlson,washington-capitals,2011-2012
5960,845333,Kevin Marshall,washington-capitals,2011-2012
5961,825000,Matt Hendricks,washington-capitals,2011-2012
5962,825000,Jeff Halpern,washington-capitals,2011-2012
5963,816666,Tomas Kundratek,washington-capitals,2011-2012
5964,637778,Cody Eakin,washington-capitals,2011-2012
5965,637777,Braden Holtby,washington-capitals,2011-2012
5966,627778,Phillip Grubauer,washington-capitals,2011-2012
5967,525000,Sean Collins,washington-capitals,2011-2012
5968,525000,Chris Hanson,washington-capitals,2011-2012
5969,525000,Mathieu Perreault,washington-capitals,2011-2012
5970,525000,Joel Rechlicz,washington-capitals,2011-2012
5971,525000,Dany Sabourin,washington-capitals,2011-2012
5972,512500,Keith Aucoin,washington-capitals,2011-2012
5973,512500,Jay Beagle,washington-capitals,2011-2012
5974,9538462,Alex Ovechkin,washington-capitals,2012-2013
5975,6700000,Nicklas Backstrom,washington-capitals,2012-2013
5976,6083333,Mike Green,washington-capitals,2012-2013
5977,5000000,Mike Ribeiro,washington-capitals,2012-2013
5978,4500000,Brooks Laich,washington-capitals,2012-2013
5979,4500000,Martin Erat,washington-capitals,2012-2013
5980,3966667,John Carlson,washington-capitals,2012-2013
5981,3000000,Joel Ward,washington-capitals,2012-2013
5982,2875000,Tom Poti,washington-capitals,2012-2013
5983,2750000,Jeff Schultz,washington-capitals,2012-2013
5984,2350000,Troy Brouwer,washington-capitals,2012-2013
5985,1750000,Jason Chimera,washington-capitals,2012-2013
5986,1500000,John Erskine,washington-capitals,2012-2013
5987,1325000,Tom Wilson,washington-capitals,2012-2013
5988,1285000,Karl Alzner,washington-capitals,2012-2013
5989,1150000,Michal Neuvirth,washington-capitals,2012-2013
5990,1050000,Mathieu Perreault,washington-capitals,2012-2013
5991,950000,Joey Crabb,washington-capitals,2012-2013
5992,900000,Marcus Johansson,washington-capitals,2012-2013
5993,900000,Jay Beagle,washington-capitals,2012-2013
5994,845833,John Carlson,washington-capitals,2012-2013
5995,825000,Matt Hendricks,washington-capitals,2012-2013
5996,816666,Tomas Kundratek,washington-capitals,2012-2013
5997,650000,Jack Hillen,washington-capitals,2012-2013
5998,637777,Braden Holtby,washington-capitals,2012-2013
5999,600000,Eric Fehr,washington-capitals,2012-2013
6000,600000,Aaron Volpatti,washington-capitals,2012-2013
6001,265009,Steven Oleksy,washington-capitals,2012-2013
6002,9538462,Alex Ovechkin,washington-capitals,2013-2014
6003,6700000,Nicklas Backstrom,washington-capitals,2013-2014
6004,6083333,Mike Green,washington-capitals,2013-2014
6005,4500000,Brooks Laich,washington-capitals,2013-2014
6006,3966667,John Carlson,washington-capitals,2013-2014
6007,3666667,Troy Brouwer,washington-capitals,2013-2014
6008,3000000,Mikhail Grabovski,washington-capitals,2013-2014
6009,3000000,Joel Ward,washington-capitals,2013-2014
6010,2800000,Karl Alzner,washington-capitals,2013-2014
6011,2000000,Marcus Johansson,washington-capitals,2013-2014
6012,1962500,John Erskine,washington-capitals,2013-2014
6013,1850000,Braden Holtby,washington-capitals,2013-2014
6014,1750000,Jason Chimera,washington-capitals,2013-2014
6015,1500000,Eric Fehr,washington-capitals,2013-2014
6016,900000,Jay Beagle,washington-capitals,2013-2014
6017,894167,Tom Wilson,washington-capitals,2013-2014
6018,769231,Jaroslav Halak,washington-capitals,2013-2014
6019,700000,Jack Hillen,washington-capitals,2013-2014
6020,575000,Aaron Volpatti,washington-capitals,2013-2014
6021,544923,Dmitry Orlov,washington-capitals,2013-2014
6022,420513,Dustin Penner,washington-capitals,2013-2014
6023,346085,Connor Carrick,washington-capitals,2013-2014
6024,161538,Evgeny Kuznetsov,washington-capitals,2013-2014
6025,121436,Patrick Wey,washington-capitals,2013-2014
6026,90256,Tyson Strachan,washington-capitals,2013-2014
6027,56410,Julien Brouillette,washington-capitals,2013-2014
6028,5641,Peter Leblanc,washington-capitals,2013-2014
6029,9538462,Alex Ovechkin,washington-capitals,2014-2015
6030,6700000,Nicklas Backstrom,washington-capitals,2014-2015
6031,6083333,Mike Green,washington-capitals,2014-2015
6032,5750000,Matt Niskanen,washington-capitals,2014-2015
6033,5500000,Brooks Orpik,washington-capitals,2014-2015
6034,4500000,Brooks Laich,washington-capitals,2014-2015
6035,3966667,John Carlson,washington-capitals,2014-2015
6036,3666667,Troy Brouwer,washington-capitals,2014-2015
6037,3000000,Joel Ward,washington-capitals,2014-2015
6038,2800000,Karl Alzner,washington-capitals,2014-2015
6039,2000000,Dmitry Orlov,washington-capitals,2014-2015
6040,2000000,Marcus Johansson,washington-capitals,2014-2015
6041,2000000,Jason Chimera,washington-capitals,2014-2015
6042,1962500,John Erskine,washington-capitals,2014-2015
6043,1850000,Braden Holtby,washington-capitals,2014-2015
6044,1500000,Eric Fehr,washington-capitals,2014-2015
6045,1082500,Evgeny Kuznetsov,washington-capitals,2014-2015
6046,950000,Justin Peters,washington-capitals,2014-2015
6047,900000,Jay Beagle,washington-capitals,2014-2015
6048,860515,Tom Wilson,washington-capitals,2014-2015
6049,575806,Curtis Glencross,washington-capitals,2014-2015
6050,575000,Michael Latta,washington-capitals,2014-2015
6051,277419,Tim Gleason,washington-capitals,2014-2015
6052,9538462,Alex Ovechkin,washington-capitals,2015-2016
6053,6700000,Nicklas Backstrom,washington-capitals,2015-2016
6054,6100000,Braden Holtby,washington-capitals,2015-2016
6055,5750000,Matt Niskanen,washington-capitals,2015-2016
6056,5500000,Brooks Orpik,washington-capitals,2015-2016
6057,4175000,Tj Oshie,washington-capitals,2015-2016
6058,3966667,John Carlson,washington-capitals,2015-2016
6059,3750000,Marcus Johansson,washington-capitals,2015-2016
6060,3250000,Justin Williams,washington-capitals,2015-2016
6061,3000000,Evgeny Kuznetsov,washington-capitals,2015-2016
6062,2800000,Karl Alzner,washington-capitals,2015-2016
6063,2250000,Dan Winnik,washington-capitals,2015-2016
6064,2000000,Dmitry Orlov,washington-capitals,2015-2016
6065,2000000,Jason Chimera,washington-capitals,2015-2016
6066,1750000,Jay Beagle,washington-capitals,2015-2016
6067,1666667,Mike Weber,washington-capitals,2015-2016
6068,1000000,Mike Richards,washington-capitals,2015-2016
6069,894167,Tom Wilson,washington-capitals,2015-2016
6070,894166,Andre Burakovsky,washington-capitals,2015-2016
6071,812500,Nate Schmidt,washington-capitals,2015-2016
6072,750000,Phillip Grubauer,washington-capitals,2015-2016
6073,700000,Taylor Chorney,washington-capitals,2015-2016
6074,575000,Stanisalv Galiev,washington-capitals,2015-2016
6075,575000,Michael Latta,washington-capitals,2015-2016
6076,575000,Zach Sill,washington-capitals,2015-2016
6077,575000,Ryan Stanton,washington-capitals,2015-2016
6078,9538462,Alex Ovechkin,washington-capitals,2016-2017
6079,6700000,Nicklas Backstrom,washington-capitals,2016-2017
6080,6100000,Braden Holtby,washington-capitals,2016-2017
6081,5750000,Matt Niskanen,washington-capitals,2016-2017
6082,5500000,Brooks Orpik,washington-capitals,2016-2017
6083,4583333,Marcus Johansson,washington-capitals,2016-2017
6084,4250000,Kevin Shattenkirk,washington-capitals,2016-2017
6085,4175000,Tj Oshie,washington-capitals,2016-2017
6086,3966667,John Carlson,washington-capitals,2016-2017
6087,3500000,Lars Eller,washington-capitals,2016-2017
6088,3250000,Justin Williams,washington-capitals,2016-2017
6089,3000000,Evgeny Kuznetsov,washington-capitals,2016-2017
6090,2800000,Karl Alzner,washington-capitals,2016-2017
6091,2750000,Dmitry Orlov,washington-capitals,2016-2017
6092,2250000,Dan Winnik,washington-capitals,2016-2017
6093,2000000,Tom Wilson,washington-capitals,2016-2017
6094,1750000,Jay Beagle,washington-capitals,2016-2017
6095,1120000,Tom Gilbert,washington-capitals,2016-2017
6096,894166,Andre Burakovsky,washington-capitals,2016-2017
6097,863333,Jakub Vrana,washington-capitals,2016-2017
6098,850000,Brett Connolly,washington-capitals,2016-2017
6099,812500,Nate Schmidt,washington-capitals,2016-2017
6100,800000,Taylor Chorney,washington-capitals,2016-2017
6101,750000,Phillip Grubauer,washington-capitals,2016-2017
6102,725833,Chandler Stephenson,washington-capitals,2016-2017
6103,711667,Chris Djoos,washington-capitals,2016-2017
6104,705000,Travis Boyd,washington-capitals,2016-2017
6105,692500,Riley Barber,washington-capitals,2016-2017
6106,621666,Liam O'Brien,washington-capitals,2016-2017
6107,612500,Aaron Ness,washington-capitals,2016-2017
6108,587500,Garrett Mitchell,washington-capitals,2016-2017
6109,575000,Paul Carey,washington-capitals,2016-2017
6110,9538462,Alex Ovechkin,washington-capitals,2017-2018
6111,7800000,Evgeny Kuznetsov,washington-capitals,2017-2018
6112,6700000,Nicklas Backstrom,washington-capitals,2017-2018
6113,6100000,Braden Holtby,washington-capitals,2017-2018
6114,5750000,Tj Oshie,washington-capitals,2017-2018
6115,5750000,Matt Niskanen,washington-capitals,2017-2018
6116,5500000,Brooks Orpik,washington-capitals,2017-2018
6117,5100000,Dmitry Orlov,washington-capitals,2017-2018
6118,3966667,John Carlson,washington-capitals,2017-2018
6119,3500000,Lars Eller,washington-capitals,2017-2018
6120,3000000,Andre Burakovsky,washington-capitals,2017-2018
6121,2000000,Tom Wilson,washington-capitals,2017-2018
6122,1750000,Jay Beagle,washington-capitals,2017-2018
6123,1500000,Brett Connolly,washington-capitals,2017-2018
6124,1500000,Phillip Grubauer,washington-capitals,2017-2018
6125,925000,Shane Gersich,washington-capitals,2017-2018
6126,925000,Jakub Jerabek,washington-capitals,2017-2018
6127,900000,Michal Kempny,washington-capitals,2017-2018
6128,863333,Jakub Vrana,washington-capitals,2017-2018
6129,833750,Brian Pinho,washington-capitals,2017-2018
6130,695000,Madison Bowey,washington-capitals,2017-2018
6131,660000,Alex Chiasson,washington-capitals,2017-2018
6132,650000,Travis Boyd,washington-capitals,2017-2018
6133,650000,Pheonix Copley,washington-capitals,2017-2018
6134,650000,Chris Djoos,washington-capitals,2017-2018
6135,650000,Liam O'Brien,washington-capitals,2017-2018
6136,650000,Anthony Peluso,washington-capitals,2017-2018
6137,650000,Devante Smith-Pelly,washington-capitals,2017-2018
6138,650000,Chandler Stephenson,washington-capitals,2017-2018
6139,650000,Nathan Walker,washington-capitals,2017-2018
6140,625000,Tyler Graovac,washington-capitals,2017-2018
6141,612500,Aaron Ness,washington-capitals,2017-2018
6142,5200000,Dustin Byfuglien,winnipeg-jets,2011-2012
6143,4500000,Ron Hainsey,winnipeg-jets,2011-2012
6144,4400000,Andrew Ladd,winnipeg-jets,2011-2012
6145,4062500,Nik Antropov,winnipeg-jets,2011-2012
6146,3500000,John Oduya,winnipeg-jets,2011-2012
6147,3100000,Evander Kane,winnipeg-jets,2011-2012
6148,2550000,Blake Wheeler,winnipeg-jets,2011-2012
6149,2500000,Zach Bogosian,winnipeg-jets,2011-2012
6150,2383333,Bryan Little,winnipeg-jets,2011-2012
6151,2200000,Eric Fehr,winnipeg-jets,2011-2012
6152,1850000,Chris Mason,winnipeg-jets,2011-2012
6153,1700000,Mark Stuart,winnipeg-jets,2011-2012
6154,1500000,Alex Burmistrov,winnipeg-jets,2011-2012
6155,1351293,Antti Miettinen,winnipeg-jets,2011-2012
6156,1150000,Ondrej Pavelec,winnipeg-jets,2011-2012
6157,1150000,Randy Jones,winnipeg-jets,2011-2012
6158,1000000,Jim Slater,winnipeg-jets,2011-2012
6159,866667,Chris Thorburn,winnipeg-jets,2011-2012
6160,854166,Patrice Cormier,winnipeg-jets,2011-2012
6161,845333,Maxime Macenauer,winnipeg-jets,2011-2012
6162,783333,Tomas Kubalik,winnipeg-jets,2011-2012
6163,750000,Tanner Glass,winnipeg-jets,2011-2012
6164,712500,Ed Pasquale,winnipeg-jets,2011-2012
6165,708333,Chris Carrozzi,winnipeg-jets,2011-2012
6166,700000,Kyle Wellwood,winnipeg-jets,2011-2012
6167,687500,Zach Redmond,winnipeg-jets,2011-2012
6168,575000,Spencer Machacek,winnipeg-jets,2011-2012
6169,525000,Mark Flood,winnipeg-jets,2011-2012
6170,525000,Tim Stapleton,winnipeg-jets,2011-2012
6171,5250000,Evander Kane,winnipeg-jets,2012-2013
6172,5200000,Dustin Byfuglien,winnipeg-jets,2012-2013
6173,4500000,Olli Jokinen,winnipeg-jets,2012-2013
6174,4500000,Ron Hainsey,winnipeg-jets,2012-2013
6175,4400000,Andrew Ladd,winnipeg-jets,2012-2013
6176,4062500,Nik Antropov,winnipeg-jets,2012-2013
6177,3900000,Ondrej Pavelec,winnipeg-jets,2012-2013
6178,3750000,Tobias Enstrom,winnipeg-jets,2012-2013
6179,2550000,Blake Wheeler,winnipeg-jets,2012-2013
6180,2500000,Zach Bogosian,winnipeg-jets,2012-2013
6181,2383333,Bryan Little,winnipeg-jets,2012-2013
6182,1700000,Mark Stuart,winnipeg-jets,2012-2013
6183,1600000,Jim Slater,winnipeg-jets,2012-2013
6184,1600000,Kyle Wellwood,winnipeg-jets,2012-2013
6185,1500000,Alex Burmistrov,winnipeg-jets,2012-2013
6186,1351293,Antti Miettinen,winnipeg-jets,2012-2013
6187,1250000,Grant Clitsome,winnipeg-jets,2012-2013
6188,866667,Chris Thorburn,winnipeg-jets,2012-2013
6189,726000,Eric Tangradi,winnipeg-jets,2012-2013
6190,700000,Derek Meech,winnipeg-jets,2012-2013
6191,687500,Zach Redmond,winnipeg-jets,2012-2013
6192,650000,James Wright,winnipeg-jets,2012-2013
6193,605000,Anthony Peluso,winnipeg-jets,2012-2013
6194,601000,Al Montoya,winnipeg-jets,2012-2013
6195,550000,Arturs Kulda,winnipeg-jets,2012-2013
6196,321951,Paul Postma,winnipeg-jets,2012-2013
6197,5750000,Tobias Enstrom,winnipeg-jets,2013-2014
6198,5600000,Blake Wheeler,winnipeg-jets,2013-2014
6199,5250000,Evander Kane,winnipeg-jets,2013-2014
6200,5200000,Dustin Byfuglien,winnipeg-jets,2013-2014
6201,5142857,Zach Bogosian,winnipeg-jets,2013-2014
6202,4700000,Bryan Little,winnipeg-jets,2013-2014
6203,4500000,Olli Jokinen,winnipeg-jets,2013-2014
6204,4400000,Andrew Ladd,winnipeg-jets,2013-2014
6205,3900000,Ondrej Pavelec,winnipeg-jets,2013-2014
6206,3000000,Devin Setoguchi,winnipeg-jets,2013-2014
6207,2333333,Michael Frolik,winnipeg-jets,2013-2014
6208,2066667,Grant Clitsome,winnipeg-jets,2013-2014
6209,1700000,Mark Stuart,winnipeg-jets,2013-2014
6210,1600000,Jim Slater,winnipeg-jets,2013-2014
6211,894167,Jacob Trouba,winnipeg-jets,2013-2014
6212,866667,Chris Thorburn,winnipeg-jets,2013-2014
6213,863333,Mark Scheifele,winnipeg-jets,2013-2014
6214,712500,Paul Postma,winnipeg-jets,2013-2014
6215,675000,Eric Tangradi,winnipeg-jets,2013-2014
6216,650000,Matt Halischuk,winnipeg-jets,2013-2014
6217,650000,James Wright,winnipeg-jets,2013-2014
6218,614385,Keaton Ellerby,winnipeg-jets,2013-2014
6219,601000,Al Montoya,winnipeg-jets,2013-2014
6220,562500,Anthony Peluso,winnipeg-jets,2013-2014
6221,560000,Adam Pardy,winnipeg-jets,2013-2014
6222,5750000,Tobias Enstrom,winnipeg-jets,2014-2015
6223,5600000,Blake Wheeler,winnipeg-jets,2014-2015
6224,5200000,Dustin Byfuglien,winnipeg-jets,2014-2015
6225,4700000,Bryan Little,winnipeg-jets,2014-2015
6226,4400000,Andrew Ladd,winnipeg-jets,2014-2015
6227,3900000,Ondrej Pavelec,winnipeg-jets,2014-2015
6228,3300000,Michael Frolik,winnipeg-jets,2014-2015
6229,3000000,Mathieu Perreault,winnipeg-jets,2014-2015
6230,2625000,Mark Stuart,winnipeg-jets,2014-2015
6231,2066667,Grant Clitsome,winnipeg-jets,2014-2015
6232,1774193,Tyler Myers,winnipeg-jets,2014-2015
6233,1600000,Jim Slater,winnipeg-jets,2014-2015
6234,1500000,Jay Harrison,winnipeg-jets,2014-2015
6235,1319167,Jacob Trouba,winnipeg-jets,2014-2015
6236,1288333,Mark Scheifele,winnipeg-jets,2014-2015
6237,1200000,Chris Thorburn,winnipeg-jets,2014-2015
6238,878333,Adam Lowry,winnipeg-jets,2014-2015
6239,750000,Tj Galiardi,winnipeg-jets,2014-2015
6240,729569,Jiri Tlusty,winnipeg-jets,2014-2015
6241,725000,Matt Halischuk,winnipeg-jets,2014-2015
6242,712500,Paul Postma,winnipeg-jets,2014-2015
6243,700000,Adam Pardy,winnipeg-jets,2014-2015
6244,645161,Drew Stafford,winnipeg-jets,2014-2015
6245,575000,Michael Hutchinson,winnipeg-jets,2014-2015
6246,562500,Anthony Peluso,winnipeg-jets,2014-2015
6247,422580,Ben Chiarot,winnipeg-jets,2014-2015
6248,203225,Lee Stempniak,winnipeg-jets,2014-2015
6249,157258,Eric O'Dell,winnipeg-jets,2014-2015
6250,135484,Keaton Ellerby,winnipeg-jets,2014-2015
6251,79570,Andrew Copp,winnipeg-jets,2014-2015
6252,7177,Connor Hellebuyck,winnipeg-jets,2014-2015
6253,5750000,Tobias Enstrom,winnipeg-jets,2015-2016
6254,5600000,Blake Wheeler,winnipeg-jets,2015-2016
6255,5500000,Tyler Myers,winnipeg-jets,2015-2016
6256,5200000,Dustin Byfuglien,winnipeg-jets,2015-2016
6257,4700000,Bryan Little,winnipeg-jets,2015-2016
6258,4350000,Drew Stafford,winnipeg-jets,2015-2016
6259,3900000,Ondrej Pavelec,winnipeg-jets,2015-2016
6260,3000000,Mathieu Perreault,winnipeg-jets,2015-2016
6261,2625000,Mark Stuart,winnipeg-jets,2015-2016
6262,2066667,Grant Clitsome,winnipeg-jets,2015-2016
6263,1550000,Alex Burmistrov,winnipeg-jets,2015-2016
6264,1200000,Chris Thorburn,winnipeg-jets,2015-2016
6265,925000,Andrew Copp,winnipeg-jets,2015-2016
6266,925000,Marko Dano,winnipeg-jets,2015-2016
6267,925000,Brandon Tanev,winnipeg-jets,2015-2016
6268,894167,Nikolaj Ehlers,winnipeg-jets,2015-2016
6269,894167,Jacob Trouba,winnipeg-jets,2015-2016
6270,894167,Joel Armia,winnipeg-jets,2015-2016
